UF,Cidade,Lat,Lon,ID,,
PE,Vicência,-7.656549,-35.31395,1,,
PE,Vitória de Santo Antão,-8.1281909,-35.2976201,1,,
PE,Xexéu,-8.804601,-35.621222,1,,
PI,Acauã,-8.219542,-41.083059,1,,
PI,Agricolândia,-5.796763,-42.666371,1,,
PI,Água Branca,0,0,1,,
PI,Alagoinha do Piauí,-7.000392,-40.92817,1,,
PI,Alegrete do Piauí,-7.241964,-40.856587,1,,
PI,Alto Longá,-5.256341,-42.209582,1,,
PI,Altos,0,0,1,,
PI,Alvorada do Gurguéia,-8.424183,-43.777016,1,,
PI,Amarante,-6.243045,-42.843343,1,,
PI,Angical do Piauí,-6.087864,-42.740047,1,,
PI,Anísio de Abreu,-9.185643,-43.04941,1,,
PI,Antônio Almeida,-7.212759,-44.188929,1,,
PI,Aroazes,-6.110221,-41.78218,1,,
PI,Aroeiras do Itaim,0,0,1,,
PI,Arraial,-6.650753,-42.541809,1,,
PI,Assunção do Piauí,-5.864996,-41.038851,1,,
PI,Avelino Lopes,-10.134487,-43.956305,1,,
PI,Baixa Grande do Ribeiro,-7.849031,-45.218977,1,,
PI,Barra D'Alcântara,0,0,1,,
PI,Barras,-4.244675,-42.292161,1,,
PI,Barreiras do Piauí,-9.929605,-45.470172,1,,
PI,Barro Duro,0,0,1,,
PI,Batalha,0,0,1,,
PI,Bela Vista do Piauí,-7.988091,-41.867522,1,,
PI,Belém do Piauí,-7.366524,-40.968786,1,,
PI,Beneditinos,-5.456758,-42.36382,1,,
PI,Bertolínia,-7.633377,-43.949778,1,,
PI,Betânia do Piauí,-8.143761,-40.79891,1,,
PI,Boa Hora,-4.414041,-42.135748,1,,
PI,Bocaina,0,0,1,,
PI,Bom Jesus,0,0,1,,
PI,Bom Princípio do Piauí,-3.196314,-41.640333,1,,
PI,Bonfim do Piauí,-9.180931,-42.883466,1,,
PI,Boqueirão do Piauí,-4.481806,-42.121232,1,,
PI,Brasileira,-4.133696,-41.785855,1,,
PI,Brejo do Piauí,-8.20314,-42.822917,1,,
PI,Buriti dos Lopes,-3.182592,-41.869481,1,,
PI,Buriti dos Montes,-5.30584,-41.093349,1,,
PI,Cabeceiras do Piauí,-4.4773,-42.306889,1,,
PI,Cajazeiras do Piauí,-6.796667,-42.390278,1,,
PI,Cajueiro da Praia,-2.931114,-41.340801,1,,
PI,Caldeirão Grande do Piauí,-7.331404,-40.6366,1,,
PI,Campinas do Piauí,-7.659299,-41.877487,1,,
PI,Campo Alegre do Fidalgo,-8.382357,-41.834399,1,,
PI,Campo Grande do Piauí,-7.128274,-41.031486,1,,
PI,Campo Largo do Piauí,-3.804411,-42.639991,1,,
PI,Campo Maior,-4.821697,-42.164124,1,,
PI,Canavieira,-7.688215,-43.72333,1,,
PI,Canto do Buriti,-8.111101,-42.951721,1,,
PI,Capitão de Campos,-4.467778,-41.925646,1,,
PI,Capitão Gervásio Oliveira,-8.496548,-41.813973,1,,
PI,Caracol,0,0,1,,
PI,Caraúbas do Piauí,-3.475249,-41.842517,1,,
PI,Caridade do Piauí,-7.734349,-40.984763,1,,
PI,Castelo do Piauí,-5.318693,-41.549865,1,,
PI,Caxingó,-3.419044,-41.895476,1,,
PI,Cocal,-3.472792,-41.554623,1,,
PI,Cocal de Telha,-4.557098,-41.958668,1,,
PI,Cocal dos Alves,-3.620471,-41.440197,1,,
PI,Coivaras,-5.092242,-42.207951,1,,
PI,Colônia do Gurguéia,-8.183697,-43.793999,1,,
PI,Colônia do Piauí,-7.226512,-42.175555,1,,
PI,Conceição do Canindé,-7.876378,-41.594193,1,,
PI,Coronel José Dias,-8.813971,-42.523195,1,,
PI,Corrente,-10.433349,-45.163348,1,,
PI,Cristalândia do Piauí,-10.644311,-45.189262,1,,
PI,Cristino Castro,-8.822731,-44.222972,1,,
PI,Curimatá,-10.032608,-44.3002,1,,
PI,Currais,-9.011755,-44.406194,1,,
PI,Curral Novo do Piauí,-7.831302,-40.895704,1,,
PI,Curralinhos,-5.608252,-42.837602,1,,
PI,Demerval Lobão,-5.3641871,-42.6722281,1,,
PI,Dirceu Arcoverde,-9.339386,-42.434792,1,,
PI,Dom Expedito Lopes,-6.953319,-41.639632,1,,
PI,Dom Inocêncio,-9.005158,-41.969733,1,,
PI,Domingos Mourão,-4.249498,-41.268267,1,,
PI,Elesbão Veloso,-6.199475,-42.135458,1,,
PI,Eliseu Martins,-8.096286,-43.670481,1,,
PI,Esperantina,0,0,1,,
PI,Fartura do Piauí,-9.48342,-42.791176,1,,
PI,Flores do Piauí,-7.787931,-42.918009,1,,
PI,Floresta do Piauí,-7.466821,-41.788328,1,,
PI,Floriano,0,0,1,,
PI,Francinópolis,-6.393341,-42.259062,1,,
PI,Francisco Ayres,-6.626064,-42.688149,1,,
PI,Francisco Macedo,-7.317882,-40.763596,1,,
PI,Francisco Santos,-6.994914,-41.128789,1,,
PI,Fronteiras,-7.081727,-40.614601,1,,
PI,Geminiano,-7.154759,-41.340879,1,,
PI,Gilbués,-9.830941,-45.292353,1,,
PI,Guadalupe,-6.782848,-43.559441,1,,
PI,Guaribas,-9.386465,-43.694341,1,,
PI,Hugo Napoleão,-5.988597,-42.559755,1,,
PI,Ilha Grande,-2.857737,-41.81858,1,,
PI,Inhuma,-6.665001,-41.704127,1,,
PI,Ipiranga do Piauí,-6.824215,-41.738086,1,,
PI,Isaías Coelho,-7.735968,-41.673495,1,,
PI,Itainópolis,-7.443357,-41.468713,1,,
PI,Itaueira,-7.59989,-43.0249,1,,
PI,Jacobina do Piauí,-7.930634,-41.207506,1,,
PI,Jaicós,-7.362286,-41.137126,1,,
PI,Jardim do Mulato,-6.136345,-42.648222,1,,
PI,Jatobá do Piauí,-4.770254,-41.816965,1,,
PI,Jerumenha,-7.09128,-43.503319,1,,
PI,João Costa,-8.50736,-42.426379,1,,
PI,Joaquim Pires,-3.501636,-42.186462,1,,
PI,Joca Marques,-3.480399,-42.425517,1,,
PI,José de Freitas,0,0,1,,
PI,Juazeiro do Piauí,-5.174589,-41.697561,1,,
PI,Júlio Borges,-10.32253,-44.238142,1,,
PI,Jurema,0,0,1,,
PI,Lagoa Alegre,-4.515394,-42.630876,1,,
PI,Lagoa de São Francisco,-4.385053,-41.596883,1,,
PI,Lagoa do Barro do Piauí,-8.476734,-41.5342,1,,
PI,Lagoa do Piauí,-5.418639,-42.643659,1,,
PI,Lagoa do Sítio,-6.507664,-41.565304,1,,
PI,Lagoinha do Piauí,-5.830742,-42.622325,1,,
PI,Landri Sales,-7.259218,-43.936418,1,,
PI,Luís Correia,-2.88438,-41.664142,1,,
PI,Luzilândia,-3.4612904,-42.3703636,1,,
PI,Madeiro,-3.486245,-42.498072,1,,
PI,Manoel Emídio,-8.01234,-43.87549,1,,
PI,Marcolândia,-7.441691,-40.660179,1,,
PI,Marcos Parente,-7.115649,-43.892602,1,,
PI,Massapê do Piauí,-7.474687,-41.110323,1,,
PI,Matias Olímpio,-3.714917,-42.550654,1,,
PI,Miguel Alves,-4.168575,-42.896301,1,,
PI,Miguel Leão,-5.68077,-42.743594,1,,
PI,Milton Brandão,-4.682946,-41.417343,1,,
PI,Monsenhor Gil,-5.561999,-42.607493,1,,
PI,Monsenhor Hipólito,-6.992754,-41.026003,1,,
PI,Monte Alegre do Piauí,-9.753638,-45.303735,1,,
PI,Morro Cabeça no Tempo,-9.718905,-43.907246,1,,
PI,Morro do Chapéu do Piauí,-3.733374,-42.302442,1,,
PI,Murici dos Portelas,-3.314658,-42.078892,1,,
PI,Nazaré do Piauí,-6.970235,-42.677316,1,,
PI,Nazária,-5.348067,-42.813882,1,,
PI,Nossa Senhora de Nazaré,-4.630188,-42.172954,1,,
PI,Nossa Senhora dos Remédios,-3.975744,-42.618408,1,,
PI,Nova Santa Rita,0,0,1,,
PI,Novo Oriente do Piauí,-6.44901,-41.926124,1,,
PI,Novo Santo Antônio,-5.287487,-41.932533,1,,
PI,Oeiras,-7.019153,-42.128298,1,,
PI,Olho D'Água do Piauí,0,0,1,,
PI,Padre Marcos,-7.351011,-40.899665,1,,
PI,Paes Landim,-7.773745,-42.247444,1,,
PI,Pajeú do Piauí,-7.855085,-42.82481,1,,
PI,Palmeira do Piauí,-8.730761,-44.246618,1,,
PI,Palmeirais,-5.970864,-43.056021,1,,
PI,Paquetá,0,0,1,,
PI,Parnaguá,-10.216642,-44.630018,1,,
PI,Parnaíba,-2.9147515,-41.7661953,1,,
PI,Passagem Franca do Piauí,-5.861438,-42.445186,1,,
PI,Patos do Piauí,-7.67231,-41.240817,1,,
PI,Pau D'Arco do Piauí,0,0,1,,
PI,Paulistana,-8.134357,-41.143072,1,,
PI,Pavussu,-7.96059,-43.228438,1,,
PI,Pedro II,-4.425845,-41.448184,1,,
PI,Pedro Laurentino,-8.068068,-42.284744,1,,
PI,Picos,0,0,1,,
PI,Pimenteiras,-6.238391,-41.411273,1,,
PI,Pio IX,-6.830017,-40.608301,1,,
PI,Piracuruca,-3.93335,-41.708779,1,,
PI,Piripiri,-4.2708512,-41.7792619,1,,
PI,Porto,-3.888154,-42.69982,1,,
PI,Porto Alegre do Piauí,-6.964228,-44.183668,1,,
PI,Prata do Piauí,-5.672653,-42.204644,1,,
PI,Queimada Nova,0,0,1,,
PI,Redenção do Gurguéia,-9.479368,-44.581145,1,,
PI,Regeneração,-6.23115,-42.684193,1,,
PI,Riacho Frio,-10.124378,-44.950326,1,,
PI,Ribeira do Piauí,-7.690278,-42.712778,1,,
PI,Ribeiro Gonçalves,-7.556505,-45.244737,1,,
PI,Rio Grande do Piauí,-7.780291,-43.136886,1,,
PI,Santa Cruz do Piauí,-7.178499,-41.760932,1,,
PI,Santa Cruz dos Milagres,-5.805808,-41.950644,1,,
PI,Santa Filomena,0,0,1,,
PI,Santa Luz,-8.948795,-44.129567,1,,
PI,Santa Rosa do Piauí,-6.79581,-42.281375,1,,
PI,Santana do Piauí,-6.946961,-41.517767,1,,
PI,Santo Antônio de Lisboa,0,0,1,,
PI,Santo Antônio dos Milagres,-6.046473,-42.712322,1,,
PI,Santo Inácio do Piauí,-7.42072,-41.906252,1,,
PI,São Braz do Piauí,-9.057967,-43.007646,1,,
PI,São Félix do Piauí,-5.934853,-42.117179,1,,
PI,São Francisco de Assis do Piauí,-8.239207,-41.681028,1,,
PI,São Francisco do Piauí,-7.246299,-42.54101,1,,
PI,São Gonçalo do Gurguéia,-10.03195,-45.309219,1,,
PI,São Gonçalo do Piauí,-5.993934,-42.709537,1,,
PI,São João da Canabrava,-6.812029,-41.341483,1,,
PI,São João da Fronteira,-3.954975,-41.256921,1,,
PI,São João da Serra,0,0,1,,
PI,São João da Varjota,-6.940817,-41.888912,1,,
PI,São João do Arraial,-3.818597,-42.44586,1,,
PI,São João do Piauí,-8.354661,-42.255898,1,,
PI,São José do Divino,0,0,1,,
PI,São José do Peixe,-7.485535,-42.567162,1,,
PI,São José do Piauí,-6.87194,-41.47311,1,,
PI,São Julião,-7.083906,-40.824638,1,,
PI,São Lourenço do Piauí,-9.164633,-42.549552,1,,
PI,São Luis do Piauí,-6.819363,-41.317454,1,,
PI,São Miguel da Baixa Grande,-5.856457,-42.193423,1,,
PI,São Miguel do Fidalgo,-7.597133,-42.367591,1,,
PI,São Miguel do Tapuio,-5.497291,-41.316451,1,,
PI,São Pedro do Piauí,-5.92078,-42.719211,1,,
PI,São Raimundo Nonato,-9.0119939,-42.6961384,1,,
PI,Sebastião Barros,-10.816978,-44.833718,1,,
PI,Sebastião Leal,-7.57027,-44.034302,1,,
PI,Sigefredo Pacheco,-4.916647,-41.731123,1,,
PI,Simões,0,0,1,,
PI,Simplício Mendes,0,0,1,,
PI,Socorro do Piauí,-7.86773,-42.492179,1,,
PI,Sussuapara,-7.036868,-41.376699,1,,
PI,Tamboril do Piauí,-8.409369,-42.921107,1,,
PI,Tanque do Piauí,-6.59603,-42.278627,1,,
PI,Teresina,-5.089640283,-42.809588,4,,
PI,União,0,0,1,,
PI,Uruçuí,-7.239439,-44.557683,1,,
PI,Valença do Piauí,-6.403013,-41.737498,1,,
PI,Várzea Branca,-9.238003,-42.969221,1,,
PI,Várzea Grande,0,0,1,,
PI,Vera Mendes,-7.597481,-41.467336,1,,
PI,Vila Nova do Piauí,-7.132718,-40.934514,1,,
PI,Wall Ferraz,-7.231511,-41.905037,1,,
PR,Abatiá,-23.304863,-50.313281,1,,
PR,Adrianópolis,0,0,1,,
PR,Agudos do Sul,-25.9899,-49.334293,1,,
PR,Almirante Tamandaré,0,0,1,,
PR,Altamira do Paraná,-24.798293,-52.712829,1,,
PR,Alto Paraíso,0,0,1,,
PR,Alto Paraná,-23.131247,-52.318893,1,,
PR,Alto Piquiri,-24.0225251,-53.4404442,1,,
PR,Altônia,-23.875916,-53.895809,1,,
PR,Alvorada do Sul,-22.781282,-51.229709,1,,
PR,Amaporã,-23.094272,-52.786597,1,,
PR,Ampére,-25.916791,-53.46864,1,,
PR,Anahy,-24.644865,-53.133235,1,,
PR,Andirá,-23.053267,-50.230359,1,,
PR,Ângulo,-23.194609,-51.915356,1,,
PR,Antonina,-25.4298854,-48.7125431,1,,
PR,Antônio Olinto,-25.98038,-50.197183,1,,
PR,Apucarana,-23.549961,-51.463486,1,,
PR,Arapongas,-23.415296,-51.42592,1,,
PR,Arapoti,-24.154798,-49.828453,1,,
PR,Arapuã,-24.313181,-51.785637,1,,
PR,Araruna,0,0,1,,
PR,Araucária,-25.5859389,-49.4047481,1,,
PR,Ariranha do Ivaí,-24.385708,-51.583935,1,,
PR,Assaí,-23.369679,-50.845925,1,,
PR,Assis Chateaubriand,-24.416826,-53.521327,1,,
PR,Astorga,-23.231827,-51.666777,1,,
PR,Atalaia,0,0,1,,
PR,Balsa Nova,-25.58037,-49.629079,1,,
PR,Bandeirantes,0,0,1,,
PR,Barbosa Ferraz,-24.033382,-52.003963,1,,
PR,Barra do Jacaré,-23.116041,-50.184162,1,,
PR,Barracão,-27.673862,-51.45855,1,,
PR,Bela Vista da Caroba,-25.884179,-53.672505,1,,
PR,Bela Vista do Paraíso,-22.993653,-51.192657,1,,
PR,Bituruna,-26.161281,-51.5533319,1,,
PR,Boa Esperança,0,0,1,,
PR,Boa Esperança do Iguaçu,-25.632435,-53.210818,1,,
PR,Boa Ventura de São Roque,-24.921083,-51.64929,1,,
PR,Boa Vista da Aparecida,-25.430755,-53.411694,1,,
PR,Bocaiúva do Sul,-25.206591,-49.114131,1,,
PR,Bom Jesus do Sul,-26.195802,-53.595493,1,,
PR,Bom Sucesso,0,0,1,,
PR,Bom Sucesso do Sul,-26.073113,-52.835297,1,,
PR,Borrazópolis,-23.936607,-51.587507,1,,
PR,Braganey,-24.81734,-53.121787,1,,
PR,Brasilândia do Sul,-24.197762,-53.527527,1,,
PR,Cafeara,-22.78905,-51.714195,1,,
PR,Cafelândia,0,0,1,,
PR,Cafezal do Sul,-23.900508,-53.512418,1,,
PR,Califórnia,-23.656587,-51.357367,1,,
PR,Cambará,-23.042273,-50.075281,1,,
PR,Cambé,-23.276575,-51.279832,1,,
PR,Cambira,-23.589018,-51.579152,1,,
PR,Campina da Lagoa,-24.589323,-52.79759,1,,
PR,Campina do Simão,-25.080171,-51.82371,1,,
PR,Campina Grande do Sul,-25.3046032,-49.0545355,1,,
PR,Campo Bonito,-25.029445,-52.993933,1,,
PR,Campo do Tenente,-25.980014,-49.684364,1,,
PR,Campo Largo,-25.4546,-49.5257,1,,
PR,Campo Magro,-25.3691533,-49.4496921,1,,
PR,Campo Mourão,-24.046329,-52.37802,1,,
PR,Cândido de Abreu,-24.564895,-51.33719,1,,
PR,Candói,-25.57298,-52.048238,1,,
PR,Cantagalo,-25.373359,-52.119818,1,,
PR,Capanema,-25.669099,-53.805508,1,,
PR,Capitão Leônidas Marques,-25.481645,-53.611238,1,,
PR,Carambeí,-24.915237,-50.098624,1,,
PR,Carlópolis,-23.426897,-49.723486,1,,
PR,Cascavel,-24.94466,-53.42892,1,,
PR,Castro,-24.789086,-50.010767,1,,
PR,Catanduvas,0,0,1,,
PR,Centenário do Sul,-22.818764,-51.597268,1,,
PR,Cerro Azul,0,0,1,,
PR,Céu Azul,-25.1480195,-53.8470868,1,,
PR,Chopinzinho,-25.8567857,-52.5283646,1,,
PR,Cianorte,-23.659859,-52.605444,1,,
PR,Cidade Gaúcha,-23.377186,-52.943575,1,,
PR,Clevelândia,-26.404065,-52.3513972,1,,
PR,Colombo,-25.2926,-49.2244,1,,
PR,Colorado,0,0,1,,
PR,Congonhinhas,-23.54931,-50.556872,1,,
PR,Conselheiro Mairinck,-23.626382,-50.170803,1,,
PR,Contenda,0,0,1,,
PR,Corbélia,-24.797122,-53.300576,1,,
PR,Cornélio Procópio,-23.182911,-50.64977,1,,
PR,Coronel Domingos Soares,-26.227684,-52.03565,1,,
PR,Coronel Vivida,-25.976686,-52.564054,1,,
PR,Corumbataí do Sul,-24.100956,-52.11766,1,,
PR,Cruz Machado,-26.01664,-51.342965,1,,
PR,Cruzeiro do Iguaçu,-25.619214,-53.128484,1,,
PR,Cruzeiro do Oeste,-23.779943,-53.077442,1,,
PR,Cruzeiro do Sul,-7.6307956,-72.6703869,1,,
PR,Cruzmaltina,-24.013218,-51.456331,1,,
PR,Curitiba,-25.43564965,-49.2541945,4,,
PR,Curiúva,-24.036168,-50.457638,1,,
PR,Diamante do Norte,-22.654967,-52.861662,1,,
PR,Diamante do Sul,-25.035007,-52.676782,1,,
PR,Diamante D'Oeste,0,0,1,,
PR,Dois Vizinhos,-25.740694,-53.057016,1,,
PR,Douradina,0,0,1,,
PR,Doutor Camargo,-23.558152,-52.21781,1,,
PR,Doutor Ulysses,-24.566546,-49.421931,1,,
PR,Enéas Marques,-25.944525,-53.16586,1,,
PR,Engenheiro Beltrão,-23.797028,-52.265877,1,,
PR,Entre Rios do Oeste,-24.70421,-54.238507,1,,
PR,Esperança Nova,-23.723782,-53.810979,1,,
PR,Espigão Alto do Iguaçu,-25.421635,-52.834798,1,,
PR,Farol,-24.095842,-52.621693,1,,
PR,Faxinal,0,0,1,,
PR,Fazenda Rio Grande,-25.64522,-49.31196,1,,
PR,Fênix,-23.913547,-51.980522,1,,
PR,Fernandes Pinheiro,-25.410742,-50.545601,1,,
PR,Figueira,0,0,1,,
PR,Flor da Serra do Sul,-26.260222,-53.304913,1,,
PR,Floraí,-23.317808,-52.302885,1,,
PR,Floresta,0,0,1,,
PR,Florestópolis,-22.862263,-51.388157,1,,
PR,Flórida,-23.084703,-51.954559,1,,
PR,Formosa do Oeste,-24.295097,-53.311378,1,,
PR,Foz do Iguaçu,-25.5352555,-54.5818917,1,,
PR,Foz do Jordão,-25.641588,-52.102864,1,,
PR,Francisco Alves,-24.066725,-53.846124,1,,
PR,Francisco Beltrão,-26.081677,-53.053466,1,,
PR,General Carneiro,0,0,1,,
PR,Godoy Moreira,-24.17298,-51.924636,1,,
PR,Goioerê,-24.183481,-53.024842,1,,
PR,Goioxim,-25.192652,-51.991091,1,,
PR,Grandes Rios,-24.146606,-51.509378,1,,
PR,Guaíra,0,0,1,,
PR,Guairaçá,-22.931978,-52.690625,1,,
PR,Guamiranga,-25.191167,-50.802109,1,,
PR,Guapirama,-23.52035,-50.040699,1,,
PR,Guaporema,-23.340218,-52.778605,1,,
PR,Guaraci,0,0,1,,
PR,Guaraniaçu,-25.096822,-52.875531,1,,
PR,Guarapuava,-25.3889,-51.4612,1,,
PR,Guaraqueçaba,-25.2983566,-48.3290185,1,,
PR,Guaratuba,-25.8827006,-48.5777263,1,,
PR,Honório Serpa,-26.139021,-52.384839,1,,
PR,Ibaiti,-23.847822,-50.193208,1,,
PR,Ibema,-25.111335,-53.014616,1,,
PR,Ibiporã,-23.265941,-51.052243,1,,
PR,Icaraíma,-23.394354,-53.614979,1,,
PR,Iguaraçu,-23.194896,-51.825552,1,,
PR,Iguatu,0,0,1,,
PR,Imbaú,-24.44801,-50.753269,1,,
PR,Imbituva,-25.228538,-50.598856,1,,
PR,Inácio Martins,-25.570395,-51.076925,1,,
PR,Inajá,0,0,1,,
PR,Indianópolis,0,0,1,,
PR,Ipiranga,0,0,1,,
PR,Iporã,-24.008349,-53.706031,1,,
PR,Iracema do Oeste,-24.426155,-53.35279,1,,
PR,Irati,0,0,1,,
PR,Iretama,-24.42529,-52.101161,1,,
PR,Itaguajé,-22.618282,-51.967351,1,,
PR,Itaipulândia,-25.136623,-54.300102,1,,
PR,Itambaracá,-23.018113,-50.409654,1,,
PR,Itambé,0,0,1,,
PR,Itapejara d'Oeste,0,0,1,,
PR,Itaperuçu,-25.21926,-49.345427,1,,
PR,Itaúna do Sul,-22.728942,-52.887395,1,,
PR,Ivaí,0,0,1,,
PR,Ivaiporã,-24.248533,-51.675426,1,,
PR,Ivaté,-23.407206,-53.368705,1,,
PR,Ivatuba,-23.618722,-52.220272,1,,
PR,Jaboti,-23.743502,-50.072904,1,,
PR,Jacarezinho,-23.159115,-49.973889,1,,
PR,Jaguapitã,-23.110388,-51.534195,1,,
PR,Jaguariaíva,-24.24389,-49.706642,1,,
PR,Jandaia do Sul,-23.601089,-51.644819,1,,
PR,Janiópolis,-24.140124,-52.77836,1,,
PR,Japira,-23.814227,-50.142211,1,,
PR,Japurá,0,0,1,,
PR,Jardim Alegre,0,0,1,,
PR,Jardim Olinda,-22.552255,-52.050298,1,,
PR,Jataizinho,-23.257815,-50.977748,1,,
PR,Jesuítas,-24.383918,-53.38492,1,,
PR,Joaquim Távora,-23.498654,-49.908998,1,,
PR,Jundiaí do Sul,-23.435671,-50.249579,1,,
PR,Juranda,-24.420866,-52.841344,1,,
PR,Jussara,-15.874813,-50.867431,1,,
PR,Kaloré,-23.818835,-51.668709,1,,
PR,Lapa,0,0,1,,
PR,Laranjal,0,0,1,,
PR,Laranjeiras do Sul,-25.407672,-52.410854,1,,
PR,Leópolis,-23.081781,-50.751085,1,,
PR,Lidianópolis,-24.10997,-51.650629,1,,
PR,Lindoeste,-25.259616,-53.573298,1,,
PR,Loanda,-22.923194,-53.136216,1,,
PR,Lobato,0,0,1,,
PR,Londrina,-23.3121,-51.1578,4,,
PR,Luiziana,-24.285284,-52.269022,1,,
PR,Lunardelli,-24.082055,-51.736783,1,,
PR,Lupionópolis,-22.754987,-51.660085,1,,
PR,Mallet,-25.880588,-50.817346,1,,
PR,Mamborê,-24.316951,-52.527119,1,,
PR,Mandaguaçu,-23.345766,-52.094369,1,,
PR,Mandaguari,-23.5248697,-51.6725725,1,,
PR,Mandirituba,-25.777036,-49.328225,1,,
PR,Manfrinópolis,-26.147968,-53.315257,1,,
PR,Mangueirinha,-25.942102,-52.174275,1,,
PR,Manoel Ribas,-24.514363,-51.665822,1,,
PR,Marechal Cândido Rondon,-24.5574724,-54.0581456,1,,
PR,Maria Helena,-23.615754,-53.205333,1,,
PR,Marialva,-23.484316,-51.792802,1,,
PR,Marilândia do Sul,-23.742534,-51.313737,1,,
PR,Marilena,-22.733552,-53.040239,1,,
PR,Mariluz,-24.008888,-53.143242,1,,
PR,Maringá,0,0,1,,
PR,Mariópolis,-26.351072,-52.549736,1,,
PR,Maripá,-24.419978,-53.828641,1,,
PR,Marmeleiro,0,0,1,,
PR,Marquinho,-25112,-52.249676,1,,
PR,Marumbi,-23.705764,-51.640374,1,,
PR,Matelândia,-25.249571,-53.993492,1,,
PR,Matinhos,-25.823655,-48.549012,1,,
PR,Mato Rico,-24.699538,-52.14544,1,,
PR,Mauá da Serra,-23.898761,-51.227732,1,,
PR,Medianeira,0,0,1,,
PR,Mercedes,-24.453791,-54.161826,1,,
PR,Mirador,0,0,1,,
PR,Miraselva,-22.965663,-51.484606,1,,
PR,Missal,-25.091855,-54.247664,1,,
PR,Moreira Sales,-24.052657,-53.00564,1,,
PR,Morretes,-25.4770051,-48.8321911,1,,
PR,Munhoz de Melo,-23.14601,-51.773162,1,,
PR,Nossa Senhora das Graças,-22.912926,-51.797764,1,,
PR,Nova Aliança do Ivaí,-23.176271,-52.603244,1,,
PR,Nova América da Colina,-23.330772,-50.716821,1,,
PR,Nova Aurora,-18.0596519,-48.255172,1,,
PR,Nova Cantu,-24.672324,-52.566078,1,,
PR,Nova Esperança,0,0,1,,
PR,Nova Esperança do Sudoeste,-25.90607,-53.26524,1,,
PR,Nova Fátima,0,0,1,,
PR,Nova Laranjeiras,-25.305376,-52.544682,1,,
PR,Nova Londrina,-22.763931,-52.98677,1,,
PR,Nova Olímpia,0,0,1,,
PR,Nova Prata do Iguaçu,-25.630908,-53.346862,1,,
PR,Nova Santa Bárbara,-23.586534,-50.759798,1,,
PR,Nova Santa Rosa,-24.468132,-53.9547649,1,,
PR,Nova Tebas,-24.437958,-51.945357,1,,
PR,Novo Itacolomi,-23.76308,-51.50789,1,,
PR,Ortigueira,-24.2057923,-50.9184881,1,,
PR,Ourizona,-23.405342,-52.19638,1,,
PR,Ouro Verde do Oeste,-24.793258,-53.904303,1,,
PR,Paiçandu,-23.455534,-52.046013,1,,
PR,Palmas,0,0,1,,
PR,Palmeira,0,0,1,,
PR,Palmital,0,0,1,,
PR,Palotina,-24.2866695,-53.840509,1,,
PR,Paraíso do Norte,-23.28242,-52.605429,1,,
PR,Paranacity,-22.929713,-52.154946,1,,
PR,Paranaguá,-25.5238478,-48.5180185,1,,
PR,Paranapoema,-22.64124,-52.09052,1,,
PR,Paranavaí,-23.08165,-52.461724,1,,
PR,Pato Bragado,-24.624625,-54.228115,1,,
PR,Pato Branco,-26.2342,-52.6719,1,,
PR,Paula Freitas,-26.2106896,-50.931315,1,,
PR,Paulo Frontin,-26.046565,-50.830423,1,,
PR,Peabiru,-23.914013,-52.343107,1,,
PR,Perobal,-23.894861,-53.409838,1,,
PR,Pérola,-23.803898,-53.683353,1,,
PR,Pérola d'Oeste,0,0,1,,
PR,Piên,-26.09647,-49.433565,1,,
PR,Pinhais,-25443,-49.1928,1,,
PR,Pinhal de São Bento,-26.032422,-53.481998,1,,
PR,Pinhalão,-23.798176,-50.053571,1,,
PR,Pinhão,0,0,1,,
PR,Piraí do Sul,-24.530637,-49.943312,3,,
PR,Piraquara,-25.4424421,-49.0596681,3,,
PR,Pitanga,0,0,3,,
PR,Pitangueiras,0,0,3,,
PR,Planaltina do Paraná,-23.010146,-52.916242,3,,
PR,Planalto,0,0,3,,
PR,Ponta Grossa,-25.0959,-50.1686,3,,
PR,Pontal do Paraná,-25.673533,-48.511062,3,,
PR,Porecatu,-22.753724,-51.37949,3,,
PR,Porto Amazonas,-25.540002,-49.894591,3,,
PR,Porto Barreiro,-25.547696,-52.406744,3,,
PR,Porto Rico,-22.774742,-53.267731,3,,
PR,Porto Vitória,-26.167404,-51.230976,3,,
PR,Prado Ferreira,-23.035698,-51.442883,3,,
PR,Pranchita,-26.021968,-53.741112,3,,
PR,Presidente Castelo Branco,-23.278233,-52.153563,3,,
PR,Primeiro de Maio,-22.851714,-51.029251,3,,
PR,Prudentópolis,-25.211083,-50.975396,3,,
PR,Quarto Centenário,-24.277499,-53.075884,3,,
PR,Quatiguá,-23.567056,-49.91601,3,,
PR,Quatro Barras,0,0,3,,
PR,Quatro Pontes,-24.575152,-53.975885,3,,
PR,Quedas do Iguaçu,-25.449161,-52.910231,3,,
PR,Querência do Norte,-23.083758,-53.483022,3,,
PR,Quinta do Sol,-23.853272,-52.130908,3,,
PR,Quitandinha,-25.8737269,-49.4977717,3,,
PR,Ramilândia,-25.119472,-54.023015,3,,
PR,Rancho Alegre,-23.067594,-50.914453,3,,
PR,Rancho Alegre D'Oeste,0,0,3,,
PR,Realeza,0,0,3,,
PR,Rebouças,-25.623198,-50.687727,3,,
PR,Renascença,0,0,3,,
PR,Reserva,-24.649169,-50.846604,3,,
PR,Reserva do Iguaçu,-25.831905,-52.027215,3,,
